Print File Name,Date,Total Print Time,Estimated Material Area (in),Estimated Material Length,Print Length,Print Area,Estimated Percentage of Waste,Material,Ink Consumption cc sq ft,Printer,Minutes of Print Time,Total Ink Used For Print,Day of Week,Empty Space
WWT Decals for signs 3-5-24_INT54.eps,3/5/2024,0 days 00:19:58,5033,93.19,48.19448819,2372.895472,0.528532591,"Intermediate White 54""",0.363141154,Roland,19.96666667,5.984,Tuesday,2660.104528
WWT Decals for signsv3 3-5-24_INT54.eps,3/6/2024,0 days 00:11:56,2155,39.92,24.91653543,1233.015356,0.427835102,"Intermediate White 54""",0.174829939,Roland,11.93333333,1.497,Wednesday,921.984644
x4 - Birkel small logo decals 9 12 24.eps_HPW36,2/12/2024,0 days 01:03:51,15002,416.72,296.7228346,8217.470219,0.452241687,"High Performance White 36""",1.736102185,Roland,63.85,99.07200002,Monday,6784.529781
x4 - Bommarito Equip decal Five and 3 quarter by 1 and 3 quarter 2 12 24.eps_HPW60,2/12/2024,0 days 01:24:00,22729.8,378.83,258.8330709,14875.66648,0.34554345,"High Performance White 60""",1.643781947,Roland,84,169.8080001,Monday,7854.13352
Xtreme Tan New Pricing 18x24 Paper Signs FINAL 5-6-24_THP54.eps,5/7/2024,0 days 00:05:01,1864,34.51,19.51377953,966.2009773,0.481651836,"Thick Paper/ Heavy Paper 54""",1.078583053,Roland,5.016666667,7.236999999,Tuesday,897.7990227
zero pest magnets_MAG24.eps,5/17/2024,0 days 00:12:00,1883,78.44,48.44409449,1114.195101,0.408287254,"Magnet 24""",0.98611096,Roland,12,7.630000002,Friday,768.804899
_Tow_Zone_10_of_each_3-28-24_ALMR,3/28/2024,0 days 00:39:08,4320,90,90,4320,0,Reflective Aluminum 4' x 8' sheet,1.638095,HP,39.13333333,49.14285,Thursday,0
0_APR_18x24__5-15-24_CORPL1824,5/15/2024,0 days 00:13:50,2592,144,144,2592,0,"Corragated Plastic 18"" x 24"" sheet",1.638095,HP,13.83333333,29.48571,Wednesday,0
01_24x36_custom_Shuttle_Stop_Signs_with_custom_Riders_to_attach_5x24___CORPLS,4/16/2024,0 days 00:08:28,3456,72,72,3456,0,Corragated Plastic 4' x 8' sheet,1.638095,HP,8.466666667,39.31428,Tuesday,0
01_DNI_Twin_Chimneys_Pool_Signs_4_8_24_ALMS063,4/17/2024,0 days 00:19:11,3960,90,90,3960,0,Aluminum .063,1.638095,HP,19.18333333,45.0476125,Wednesday,0
02_24x36_custom_Shuttle_Stop_Signs_with_custom_Riders_to_attach_5x24__CORPLS,4/16/2024,0 days 00:11:35,3456,72,72,3456,0,Corragated Plastic 4' x 8' sheet,1.638095,HP,11.58333333,39.31428,Tuesday,0
02_DNI_Twin_Chimneys_Pool_Signs_4_8_24_ALMS063,4/17/2024,0 days 00:19:13,4420.8,92.1,92.1,4420.8,0,Aluminum .063,1.638095,HP,19.21666667,50.2895165,Wednesday,0
03_DNI_Twin_Chimneys_Pool_Signs_4_8_24_ALMS063,4/17/2024,0 days 00:10:05,900,30,30,900,0,Aluminum .063,1.638095,HP,10.08333333,10.23809375,Wednesday,0
1__18X24_Giveaway_Signs_DF__4-2-24_CORPL1824,4/3/2024,0 days 00:07:30,864,48,48,864,0,"Corragated Plastic 18"" x 24"" sheet",1.638095,HP,7.5,9.82857,Wednesday,0
1__2024_8th_grade_cingrats_signs_FINAL_Sheet_one_3-4-24_CORPLS,3/7/2024,0 days 00:20:12,4320,90,90,4320,0,Corragated Plastic 4' x 8' sheet,1.638095,HP,20.2,49.14285,Thursday,0
1__2x_-_Pro_Pool_no_lifeguard_after_dark4_1_24_ALMS3,4/1/2024,0 days 00:38:18,3960,90,90,3960,0,Aluminum 3mm acm 4' x 8' sheet,1.638095,HP,38.3,45.0476125,Monday,0
1__5x_-_Family_Golf_Sponsorship_coros_23_x_40_CORPLS~1,4/2/2024,0 days 00:47:47,18423,400.5,400.5,18423,0,Corragated Plastic 4' x 8' sheet,1.638095,HP,47.78333333,209.5737791,Tuesday,0
1__All_Golf_Signs_4-5-24_CORPLS,4/9/2024,0 days 00:09:00,2884.8,60.1,60.1,2884.8,0,Corragated Plastic 4' x 8' sheet,1.638095,HP,9,32.81650317,Tuesday,0
1__Bellerive_Raquets_Parking_Signs_3_9_24_ALMR,3/11/2024,0 days 00:16:43,864,18,18,864,0,Reflective Aluminum 4' x 8' sheet,1.638095,HP,16.71666667,9.82857,Monday,0
1__Greater_St._Louis_Book_Fair_Signs_4_24_24_CORPLS,4/24/2024,0 days 00:12:39,4224,96,96,4224,0,Corragated Plastic 4' x 8' sheet,1.638095,HP,12.65,48.05078667,Wednesday,0
1__McCarthy_x4_trucks_Entering_and_Leaving_4x4_Need_8__2-28-24_ALMS3,3/1/2024,0 days 01:24:55,18432,384,384,18432,0,Aluminum 3mm acm 4' x 8' sheet,1.638095,HP,84.91666667,209.67616,Friday,0
1__Prizes_3-5-24_CORPLS,3/11/2024,0 days 00:14:55,4608,96,96,4608,0,Corragated Plastic 4' x 8' sheet,1.638095,HP,14.91666667,52.41904,Monday,0
1__Thunder_Valley_12_x_18_2_15_24_ALM1218,2/16/2024,0 days 00:08:00,648,0,0,648,0,Aluminum 12 x 18 sheets,1.638095,HP,8,7.3714275,Friday,0
1__Villa_Rustic_Rodeo_18_x24_2_7_24_CORPL1824,2/12/2024,0 days 00:19:29,1296,0,0,1296,0,"Corragated Plastic 18"" x 24"" sheet",1.638095,HP,19.48333333,14.742855,Monday,0
1__west_community_-_24x24_set_1_2-22-24_PVC6,2/28/2024,0 days 00:18:07,4608,96,96,4608,0,PVC 6mm 4' x 8' sheet,1.638095,HP,18.11666667,52.41904,Wednesday,0
1__x12_-_Various_Marker_Signs_20x40_need_50_of_each_2-1-24_CORPLS,2/8/2024,0 days 01:50:32,38400,0,0,38400,0,Corragated Plastic 4' x 8' sheet,1.638095,HP,110.5333333,436.8253333,Thursday,0
1__x6_-_Various_Marker_Signs_20x40_need_25_of_each_2-1-24_CORPLS,3/7/2024,0 days 00:59:02,19200,480,480,19200,0,Corragated Plastic 4' x 8' sheet,1.638095,HP,59.03333333,218.4126667,Thursday,0
1_12X18_Hole_Sponsor_Signs_5-1-24_CORPL23,5/1/2024,0 days 00:08:22,867.6,24.1,24.1,867.6,0,Corragated Plastic 2' x 3' sheet,1.638095,HP,8.366666667,9.869522375,Wednesday,0
1_18x24_Meetings_Dues_Sign_4-30-24_CORPL1824,4/30/2024,0 days 00:06:15,1814.4,75.6,75.6,1814.4,0,"Corragated Plastic 18"" x 24"" sheet",1.638095,HP,6.25,20.639997,Tuesday,0
1_DNI_18_X24_Adult_Pool_Area_signs_ALM1824,5/22/2024,0 days 00:09:07,432,18,18,432,0,Aluminum 18 x 24 sheets,1.638095,HP,9.116666667,4.914285,Wednesday,0
1_Friendship_Village_SNR_Delivery_coros_5_30_24_CORPL1824,5/31/2024,0 days 00:04:19,3969,220.5,220.5,3969,0,"Corragated Plastic 18"" x 24"" sheet",1.638095,HP,4.316666667,45.14999344,Friday,0
1_hiring_vinyl_signs_CORPL23,4/18/2024,0 days 00:04:00,2592,72,72,2592,0,Corragated Plastic 2' x 3' sheet,1.638095,HP,4,29.48571,Thursday,0
1_McCarthy_4.23.24_ALMS3,4/26/2024,0 days 01:19:47,18432,384,384,18432,0,Aluminum 3mm acm 4' x 8' sheet,1.638095,HP,79.78333333,209.67616,Friday,0
1_Pool_Signs_ALL_5-22-24_ALMS08,5/22/2024,0 days 00:05:56,616,44,44,616,0,Aluminum .08 4' x 8' sheet,1.638095,HP,5.933333333,7.007406389,Wednesday,0
1_SSM_Sponsor_Signs_CORPL1824,4/15/2024,0 days 00:05:48,864,36,36,864,0,"Corragated Plastic 18"" x 24"" sheet",1.638095,HP,5.8,9.82857,Monday,0
1_WWT_-_Various_Ship_Recieve_signs_4-25-24_ALMS08,5/2/2024,0 days 00:18:12,4608,96,96,4608,0,Aluminum .08 4' x 8' sheet,1.638095,HP,18.2,52.41904,Thursday,0
1-3x4__2-2x3_golf_signs_6-14-24_UFS,6/18/2024,0 days 00:11:31,3460.8,72,72,3460.8,0,Ultra Foam Sheet 4' x 8',1.638095,HP,11.51666667,39.36888317,Tuesday,0
1-Various_Signs_McCarthy_8-15-24_No_Tres_14x10_ALMS3,8/20/2024,0 days 00:21:20,4608,96,96,4608,0,Aluminum 3mm acm 4' x 8' sheet,1.672875,HP,21.33333333,53.532,Tuesday,0
10__McCarthy_BLOCK_25-32_24x24_signs_2-28-24_ALMS3,3/5/2024,0 days 00:19:28,4608,96,96,4608,0,Aluminum 3mm acm 4' x 8' sheet,1.638095,HP,19.46666667,52.41904,Tuesday,0
10073_manchester_4x6_signs_8-14-24_ALMS6,8/15/2024,0 days 00:44:12,6912,144,144,6912,0,Aluminum 6mm acm 4' x 8' sheet,2.397333333,HP,44.2,115.072,Thursday,0
10x12 Private Property Need 9 7-22-24 & nativeplantsign need 3 10.5x6  7-22-24_ALMS08,7/23/2024,0 days 00:10:01,1299.6,36.1,36.1,1299.6,0,Aluminum .08 4' x 8' sheet,0.567091413,HP,10.01666667,5.118,Tuesday,0
10x14_NOTICE_signs_Need_20_total_3-19-24_ALMS08~1,3/20/2024,0 days 00:14:07,2800,70,70,2800,0,Aluminum .08 4' x 8' sheet,1.638095,HP,14.11666667,31.85184722,Wednesday,0
11__McCarthy_BLOCK_33-40_24x24_signs_2-28-24_ALMS3,3/5/2024,0 days 00:18:13,4608,96,96,4608,0,Aluminum 3mm acm 4' x 8' sheet,1.638095,HP,18.21666667,52.41904,Tuesday,0
12__McCarthy_x2_-Be_Prepared_To_Stop_36x36_Need_4__2-28-24_ALMS3,3/5/2024,0 days 00:27:58,5256,144,144,5256,0,Aluminum 3mm acm 4' x 8' sheet,1.638095,HP,27.96666667,59.7904675,Tuesday,0
12_X_18_RESERVED_15_year_Resident_6-26-24_ALM1218,6/27/2024,0 days 00:07:21,216,12,12,216,0,Aluminum 12 x 18 sheets,1.001333333,HP,7.35,1.502,Thursday,0
12x18 BY Appointments - Need 4 10-17-24 + 2 - 34x17 Tennant Signs - 10.15.24_ALMS08,10/17/2024,0 days 00:15:58,2496,52,52,2496,0,Aluminum .08 4' x 8' sheet,0.678980769,HP,15.96666667,11.769,Thursday,0
12x18 Reserved first congregational church of STL 9-3-24 + Smith Mgmt Villas Shady Creek 9-10-24_ALMS08,9/11/2024,0 days 00:20:28,4320,90,90,4320,0,Aluminum .08 4' x 8' sheet,1.047466667,HP,20.46666667,31.42400001,Wednesday,0
12x18_-_8_appt_signs_SF_6-7-24_CORPLS,6/10/2024,0 days 00:07:52,3460.8,72,72,3460.8,0,Corragated Plastic 4' x 8' sheet,1.638095,HP,7.866666667,39.36888317,Monday,0
12x18_.080_Alum_5-20-24_ALM1218,5/20/2024,0 days 00:20:35,1944,108,108,1944,0,Aluminum 12 x 18 sheets,1.638095,HP,20.58333333,22.1142825,Monday,0
12X18_AAA_Mail_Vehicles_10-7-24_ALM1218,10/7/2024,0 days 00:08:34,432,24,24,432,0,Aluminum 12 x 18 sheets,1.222666667,HP,8.566666667,3.668000001,Monday,0
12X18_AAA_parking_Signs_3-26-24_ALMR,3/26/2024,0 days 00:15:02,648,18,18,648,0,Reflective Aluminum 4' x 8' sheet,1.638095,HP,15.03333333,7.3714275,Tuesday,0
12x18_Clement_Ford_Parking_sign__4-1-24_ALM1218,4/2/2024,0 days 00:08:07,1296,72,72,1296,0,Aluminum 12 x 18 sheets,1.638095,HP,8.116666667,14.742855,Tuesday,0
12x18_Clement_Ford_Staff_Parking__6-10-24_ALM1218,6/11/2024,0 days 00:13:47,1296,72,72,1296,0,Aluminum 12 x 18 sheets,1.638095,HP,13.78333333,14.742855,Tuesday,0
12x18_Customer_Parking_logo_sign_9-19-24_ALMS08~2,9/24/2024,0 days 00:12:27,1379.4,36.3,36.3,1379.4,0,Aluminum .08 4' x 8' sheet,1.786689865,HP,12.45,17.115,Tuesday,0
12x18_Family_Parking_Signs_6-5-24_P2 & P1_ALM1218~1,6/6/2024,0 days 00:07:19,216,12,12,216,0,Aluminum 12 x 18 sheets,1.638095,HP,7.316666667,2.4571425,Thursday,0
12x18_Need_7_Sponsor_Signs_8-28-24_+_Republic_services_Golf_8_22_24_CORPLS,8/30/2024,0 days 00:18:06,4603.2,95.9,95.9,4603.2,0,Corragated Plastic 4' x 8' sheet,0.670385819,HP,18.1,21.43,Friday,0
12x18_NHC_PARKING__5-3-24_ALM1218,6/10/2024,0 days 08:00:00,648,36,36,648,0,Aluminum 12 x 18 sheets,1.638095,HP,480,7.3714275,Monday,0
12x18_NO_STORAGE_4-12-24_ALM1218,4/16/2024,0 days 00:09:21,1080,60,60,1080,0,Aluminum 12 x 18 sheets,1.638095,HP,9.35,12.2857125,Tuesday,0
12x18_VIP_Reserved_Tooth_4-19-24_ALM1218,5/3/2024,0 days 00:06:47,216,12,12,216,0,Aluminum 12 x 18 sheets,1.638095,HP,6.783333333,2.4571425,Friday,0
12x18_Warning_Tow_Signs_3-18-24_ALMR,3/18/2024,0 days 00:18:21,864,18,18,864,0,Reflective Aluminum 4' x 8' sheet,1.638095,HP,18.35,9.82857,Monday,0
12x36_Arrows__10-10-24_ALMS3,10/11/2024,0 days 00:19:31,4147.2,96,96,4147.2,0,Aluminum 3mm acm 4' x 8' sheet,1.480729167,HP,19.51666667,42.64500001,Friday,0
13__McCarthy_2x_-_4x4_No_Solar_Traffic_need_4_2-29-24_ALMS3,2/29/2024,0 days 00:51:49,9216,192,192,9216,0,Aluminum 3mm acm 4' x 8' sheet,1.638095,HP,51.81666667,104.83808,Thursday,0
132-2401C_Poster_Cards_Checking__22x28__Need_2__3-13-24_PVC3,3/18/2024,0 days 00:09:52,1232,28,28,1232,0,PVC 3mm 4' x 8' sheet,1.638095,HP,9.866666667,14.01481278,Monday,0
15.75x21_need_8_Power_tour_signs_6-25-2_ALMS3,6/25/2024,0 days 00:15:36,2650.2,63.1,63.1,2650.2,0,Aluminum 3mm acm 4' x 8' sheet,2.156087842,HP,15.6,39.68099999,Tuesday,0
15X24_SIGN_for_doors_need_2__3-18-24_ALM1824,3/19/2024,0 days 00:06:51,361.5,24.1,24.1,361.5,0,Aluminum 18 x 24 sheets,1.638095,HP,6.85,4.11230099,Tuesday,0
15X24_SIGN_for_doors_need_2__3-18-24_ALMS08,3/19/2024,0 days 00:06:23,723,24.1,24.1,723,0,Aluminum .08 4' x 8' sheet,1.638095,HP,6.383333333,8.224601979,Tuesday,0
16x16_lift_safety_signs_10-1-24_CORPL1824,10/3/2024,0 days 00:05:00,256,16,16,256,0,"Corragated Plastic 18"" x 24"" sheet",1.789875,HP,5,3.182,Thursday,0
18X24__Coro_Signs__Final_4-12-23_CORPLS,6/11/2024,0 days 00:31:06,8640,180,180,8640,0,Corragated Plastic 4' x 8' sheet,1.638095,HP,31.1,98.2857,Tuesday,0
18x24__Exit_Entry_Only__6-28-24_ALM1824,7/1/2024,0 days 00:09:09,864,36,36,864,0,Aluminum 18 x 24 sheets,2.098,HP,9.15,12.588,Monday,0
18x24_and_2x3_signs_9-6-24_CORPL1824,9/9/2024,0 days 00:10:50,1296,54,54,1296,0,"Corragated Plastic 18"" x 24"" sheet",0.927333333,HP,10.83333333,8.346,Monday,0
18X24_BLOCK_PARTY_SIGN__6-28-24_CORPL1824,6/28/2024,0 days 00:06:56,432,18,18,432,0,"Corragated Plastic 18"" x 24"" sheet",2.862666667,HP,6.933333333,8.588000001,Friday,0
18x24_Clearance_sign_need_2_4-1-24_ALMR,4/3/2024,0 days 00:15:32,864,18,18,864,0,Reflective Aluminum 4' x 8' sheet,1.638095,HP,15.53333333,9.82857,Wednesday,0
18x24_Congrats_Pre-K_5-9-24_CORPLS~1,5/9/2024,0 days 00:08:37,4320,90,90,4320,0,Corragated Plastic 4' x 8' sheet,1.638095,HP,8.616666667,49.14285,Thursday,0
18x24_CORO_Sign_New_Need_50_2-29-24_CORPLS,2/29/2024,0 days 01:06:20,21600,450,450,21600,0,Corragated Plastic 4' x 8' sheet,1.638095,HP,66.33333333,245.71425,Thursday,0
18x24_Coros_5-20-24_1up_CORPL1824,5/21/2024,0 days 00:32:23,10800,450,450,10800,0,"Corragated Plastic 18"" x 24"" sheet",1.638095,HP,32.38333333,122.857125,Tuesday,0
18x24_Coros_5-20-24_CORPLS,5/20/2024,0 days 00:13:51,8640,180,180,8640,0,Corragated Plastic 4' x 8' sheet,1.638095,HP,13.85,98.2857,Monday,0
18x24_Coros_5-20-24_CORPLS_2,5/20/2024,0 days 00:05:43,4320,90,90,4320,0,Corragated Plastic 4' x 8' sheet,1.638095,HP,5.716666667,49.14285,Monday,0
18x24_EV_Shuttles_ALM1824,3/6/2024,0 days 00:08:34,1728,72,72,1728,0,Aluminum 18 x 24 sheets,1.638095,HP,8.566666667,19.65714,Wednesday,0
18x24_Fire_police_training_sign_9-25-24_CORPLS~1,9/25/2024,0 days 00:26:08,4320,90,90,4320,0,Corragated Plastic 4' x 8' sheet,3.636433333,HP,26.13333333,109.093,Wednesday,0
18x24_Flag_Sign_with_logos_4-21-23_CORPL1824~1,5/22/2024,0 days 00:09:23,4010.4,167.1,167.1,4010.4,0,"Corragated Plastic 18"" x 24"" sheet",1.638095,HP,9.383333333,45.62094575,Wednesday,0
18x24_House_For_Sale_Signs__4-25-24_S1_CORPL1824,4/29/2024,0 days 00:09:47,1735.2,96.4,96.4,1735.2,0,"Corragated Plastic 18"" x 24"" sheet",1.638095,HP,9.783333333,19.73904475,Monday,0
18x24_House_For_Sale_Signs__4-25-24_S2_CORPL1824,4/29/2024,0 days 00:09:47,433.8,24.1,24.1,433.8,0,"Corragated Plastic 18"" x 24"" sheet",1.638095,HP,9.783333333,4.934761188,Monday,0
18x24_LEXI_5-14-24_CORPL1824,5/14/2024,0 days 00:02:48,432,24,24,432,0,"Corragated Plastic 18"" x 24"" sheet",1.638095,HP,2.8,4.914285,Tuesday,0
18x24_MENU_Final_6-18-24_ALMS3,6/21/2024,0 days 00:08:08,432,18,18,432,0,Aluminum 3mm acm 4' x 8' sheet,0.030666667,HP,8.133333333,0.092,Friday,0
18X24_Parkway_School_Bus_Driver_For_Hire_5-3-24_CORPLS,5/3/2024,0 days 01:05:55,21600,450,450,21600,0,Corragated Plastic 4' x 8' sheet,1.638095,HP,65.91666667,245.71425,Friday,0
18x24_Pedicure_$5_Yard_Signs_3-22-24_CORPL1824,3/22/2024,0 days 01:35:59,44400,1850,1850,44400,0,"Corragated Plastic 18"" x 24"" sheet",1.638095,HP,95.98333333,505.0792917,Friday,0
18x24_PLEASE_HELP_US__need_4__9-11-24_CORPL1824,9/12/2024,0 days 00:26:32,1728,72,72,1728,0,"Corragated Plastic 18"" x 24"" sheet",9.276333333,HP,26.53333333,111.316,Thursday,0
18x24_Private_Property_Sign_3-27-24_ALM1824,3/28/2024,0 days 00:10:19,1728,72,72,1728,0,Aluminum 18 x 24 sheets,1.638095,HP,10.31666667,19.65714,Thursday,0
18x24_Shower_Sign_4-18-24_UFS,4/19/2024,0 days 00:05:04,432,18,18,432,0,Ultra Foam Sheet 4' x 8',1.638095,HP,5.066666667,4.914285,Friday,0
18x24_yard_signs__9-25-24_CORPLS,10/1/2024,0 days 00:15:00,4612.8,96.1,96.1,4612.8,0,Corragated Plastic 4' x 8' sheet,0.878834547,HP,15,28.152,Tuesday,0
18x24_yard_signs_4-11-22_CORPLS,3/12/2024,0 days 00:52:09,8640,180,180,8640,0,Corragated Plastic 4' x 8' sheet,1.638095,HP,52.15,98.2857,Tuesday,0
18x24_yard_signs_6-25-24_CORPLS,6/5/2024,0 days 00:54:59,12960,270,270,12960,0,Corragated Plastic 4' x 8' sheet,1.638095,HP,54.98333333,147.42855,Wednesday,0
18x24_yard_signs_8-28-23_CORPLS,9/12/2024,0 days 01:45:15,12960,270,270,12960,0,Corragated Plastic 4' x 8' sheet,9.744033333,HP,105.25,876.963,Thursday,0
18x24_yard_signs_ONE__11-1-22_CORPLS,3/12/2024,0 days 00:17:12,11088,462,462,11088,0,Corragated Plastic 4' x 8' sheet,1.638095,HP,17.2,126.133315,Tuesday,0
1A__2x3_dF_coro_signs_2_of_each_3-26-24_CORPL23,3/26/2024,0 days 00:13:54,864,24,24,864,0,Corragated Plastic 2' x 3' sheet,1.638095,HP,13.9,9.82857,Tuesday,0
1B__2x3_dF_coro_signs_2_of_each_3-26-24_CORPL23,3/26/2024,0 days 00:07:18,864,24,24,864,0,Corragated Plastic 2' x 3' sheet,1.638095,HP,7.3,9.82857,Tuesday,0
1x_Spring_Charity_Lug_On_19.5x19.5__Need_17_total__3-13-24_CORPLS,3/18/2024,0 days 00:05:15,380.25,19.5,19.5,380.25,0,Corragated Plastic 4' x 8' sheet,1.638095,HP,5.25,4.325594609,Monday,0
2__18X24_Giveaway_Signs_DF__4-2-24_CORPL1824,4/3/2024,0 days 00:07:29,864,48,48,864,0,"Corragated Plastic 18"" x 24"" sheet",1.638095,HP,7.483333333,9.82857,Wednesday,0
2__1x_-_Pro_Pool_no_lifeguard_after_dark4_1_24_ALMS3,4/1/2024,0 days 00:14:22,3364.2,80.1,80.1,3364.2,0,Aluminum 3mm acm 4' x 8' sheet,1.638095,HP,14.36666667,38.26999444,Monday,0
2__2x_-_Family_Golf_Sponsorship_coros_23_x_40_CORPLS,4/2/2024,0 days 00:20:09,7385.22,160.2,160.2,7385.22,0,Corragated Plastic 4' x 8' sheet,1.638095,HP,20.15,84.01174969,Tuesday,0
2__All_Golf_Signs_4-5-24_CORPLS,4/9/2024,0 days 00:09:51,4320,90,90,4320,0,Corragated Plastic 4' x 8' sheet,1.638095,HP,9.85,49.14285,Tuesday,0
2__Bellerive_Raquets_Parking_Signs_3_9_24_ALMR,3/11/2024,0 days 00:07:40,432,24,24,432,0,Reflective Aluminum 4' x 8' sheet,1.638095,HP,7.666666667,4.914285,Monday,0
2__Greater_St._Louis_Book_Fair_Signs_4_24_24_CORPLS,4/24/2024,0 days 00:11:09,4224,96,96,4224,0,Corragated Plastic 4' x 8' sheet,1.638095,HP,11.15,48.05078667,Wednesday,0
2__McCarthy_x6_Danger_Overhead_Power_Lines___4x4_Need_12__2-28-24_ALMS3,3/1/2024,0 days 02:08:57,27648,576,576,27648,0,Aluminum 3mm acm 4' x 8' sheet,1.638095,HP,128.95,314.51424,Friday,0
2__Prizes_3-5-24_CORPLS,3/11/2024,0 days 00:09:40,4136,94,94,4136,0,Corragated Plastic 4' x 8' sheet,1.638095,HP,9.666666667,47.04972861,Monday,0
2__Thru_April_12_NEED_32_22X6_coro_signs__SF__2-16-24_CORPLS~1,2/16/2024,0 days 00:03:39,792,0,0,792,0,Corragated Plastic 4' x 8' sheet,1.638095,HP,3.65,9.0095225,Friday,0
2__west_community_-_24x24_set_1_2-22-24_PVC6,2/28/2024,0 days 00:16:49,4608,96,96,4608,0,PVC 6mm 4' x 8' sheet,1.638095,HP,16.81666667,52.41904,Wednesday,0
2__x_3_Thunder_Valley_12_x_18_2_15_24_ALM1218,2/16/2024,0 days 00:04:51,648,0,0,648,0,Aluminum 12 x 18 sheets,1.638095,HP,4.85,7.3714275,Friday,0
2__x12_-_Various_Marker_Signs_20x40_need_50_of_each_2-1-24_CORPLS,2/8/2024,0 days 01:59:33,38400,0,0,38400,0,Corragated Plastic 4' x 8' sheet,1.638095,HP,119.55,436.8253333,Thursday,0
2__x6_-_Various_Marker_Signs_20x40_need_25_of_each_2-1-24_CORPLS,3/8/2024,0 days 01:06:09,19200,480,480,19200,0,Corragated Plastic 4' x 8' sheet,1.638095,HP,66.15,218.4126667,Friday,0
2_12X18_Hole_Sponsor_Signs_5-1-24_CORPL23,5/1/2024,0 days 00:08:22,867.6,24.1,24.1,867.6,0,Corragated Plastic 2' x 3' sheet,1.638095,HP,8.366666667,9.869522375,Wednesday,0
2_18x24_Meetings_Dues_Sign_4-30-24_CORPL1824,4/30/2024,0 days 00:06:33,864,36,36,864,0,"Corragated Plastic 18"" x 24"" sheet",1.638095,HP,6.55,9.82857,Tuesday,0
2_22x28_Cardinals_3_various_signs_5-14-24_PVC3,5/15/2024,0 days 00:08:55,1234.8,44.1,44.1,1234.8,0,PVC 3mm 4' x 8' sheet,1.638095,HP,8.916666667,14.04666463,Wednesday,0
2_DNI_18_X24_Adult_Pool_Area_signs_ALM1824,5/22/2024,0 days 00:09:07,432,18,18,432,0,Aluminum 18 x 24 sheets,1.638095,HP,9.116666667,4.914285,Wednesday,0
2_Friendship_Village_SNR_Delivery_coros_5_30_24_CORPL1824,5/31/2024,0 days 00:04:22,432,24,24,432,0,"Corragated Plastic 18"" x 24"" sheet",1.638095,HP,4.366666667,4.914285,Friday,0
2_hiring_vinyl_signs_CORPL23,4/18/2024,0 days 00:07:25,3528,98,98,3528,0,Corragated Plastic 2' x 3' sheet,1.638095,HP,7.416666667,40.1333275,Thursday,0
2_McCarthy_4.23.24_ALMS3,4/26/2024,0 days 01:02:28,13824,288,288,13824,0,Aluminum 3mm acm 4' x 8' sheet,1.638095,HP,62.46666667,157.25712,Friday,0
2_Pool_Signs_ALL_5-22-24_ALMS08,5/22/2024,0 days 00:19:30,4512,94,94,4512,0,Aluminum .08 4' x 8' sheet,1.638095,HP,19.5,51.32697667,Wednesday,0
2_SSM_Sponsor_Signs_CORPL1824,4/15/2024,0 days 00:02:29,432,18,18,432,0,"Corragated Plastic 18"" x 24"" sheet",1.638095,HP,2.483333333,4.914285,Monday,0
2_WWT_-_Various_Ship_Recieve_signs_4-25-24_ALMS08,5/2/2024,0 days 00:12:38,2308.8,48.1,48.1,2308.8,0,Aluminum .08 4' x 8' sheet,1.638095,HP,12.63333333,26.26412317,Thursday,0
2-Various_Signs_McCarthy_8-15-24_No_Tres_14x10_ALMS3,8/20/2024,0 days 00:19:30,4612.8,96.1,96.1,4612.8,0,Aluminum 3mm acm 4' x 8' sheet,1.200405827,HP,19.5,38.45299999,Tuesday,0
2.5x4.5_AC_HEAT_PVC_9-10-24_PVC3,9/10/2024,0 days 00:05:12,371.25,13.5,13.5,371.25,0,PVC 3mm 4' x 8' sheet,0.491442424,HP,5.2,1.267,Tuesday,0
2024_Forbes_24x36__Need_17_SF__7-15-24_CORPLS,7/16/2024,0 days 00:33:08,9225.6,192.2,192.2,9225.6,0,Corragated Plastic 4' x 8' sheet,2.284776275,HP,33.13333333,146.378,Tuesday,0
2024_Forbes_24x36__Need_17_SF__7-15-24_P2_CORPLS,7/16/2024,0 days 00:14:58,4612.8,96.1,96.1,4612.8,0,Corragated Plastic 4' x 8' sheet,0.9523205,HP,14.96666667,30.506,Tuesday,0
2024_Forbes_24x36__Need_17_SF__7-15-24_P3_CORPLS,7/16/2024,0 days 00:14:43,4420.8,92.1,92.1,4420.8,0,Corragated Plastic 4' x 8' sheet,1.125895765,HP,14.71666667,34.56499999,Tuesday,0
2024_Forbes_24x36__Need_17_SF__7-15-24_P4_CORPL23,7/16/2024,0 days 00:08:27,867.6,24.1,24.1,867.6,0,Corragated Plastic 2' x 3' sheet,1.214771784,HP,8.45,7.318999999,Tuesday,0
2024_HSSU_No_Smoking_12x18_Need_48__7-10-24_ALMS063,7/15/2024,0 days 00:44:53,8640,180,180,8640,0,Aluminum .063,3.0142,HP,44.88333333,180.852,Monday,0
2024_HSSU_No_Smoking_12x18_Need_48__7-10-24_P2_ALMS063,7/15/2024,0 days 00:14:53,1732.8,36.1,36.1,1732.8,0,Aluminum .063,1.502825485,HP,14.88333333,18.084,Monday,0
20x_-_Yard_Signs_18x24__2-23-24_CORPL1824,2/26/2024,0 days 00:55:45,53164.8,0,0,53164.8,0,"Corragated Plastic 18"" x 24"" sheet",1.638095,HP,55.75,604.784674,Monday,0
