,Unnamed: 0.1,Unnamed: 0,Company_(Maker-if known),Specific Bean Origin_or Bar Name,REF,Review_Date,Cocoa_Percent,Company_Location,Rating,Broad Bean_Origin,Company Latitude,Company Logitude,Company_Location_Count,Location Rarity Classification,Cocoa Amount Group,Bean Origin Longitude,Bean Origin Latitude
847,847,887,Kakao,Peru,837,2012,0.64,Germany,2.5,Peru,51.17,10.45,35,rare,Light Amount,-75.0152,-9.189967
848,848,888,Kakao,Vanuatu,387,2009,0.65,Germany,3.75,Vanuatu,51.17,10.45,35,rare,Average Amount,166.9592,-15.3767
849,849,889,Kallari (Ecuatoriana),Sisa 36hr/ W. F. blend prototype,241,2008,0.7,Ecuador,3.0,Ecuador,-1.83,-78.18,54,rare,Average Amount,-78.1834,-1.8312
850,850,890,Kallari (Ecuatoriana),Sisa's Secret/ original micro,241,2008,0.7,Ecuador,3.5,Ecuador,-1.83,-78.18,54,rare,Average Amount,-78.1834,-1.8312
851,851,891,Kallari (Ecuatoriana),Roberto,245,2008,0.75,Ecuador,2.75,Ecuador,-1.83,-78.18,54,rare,Average Amount,-78.1834,-1.8312
852,852,892,Kallari (Ecuatoriana),Diego/ original micro,248,2008,0.85,Ecuador,2.5,Ecuador,-1.83,-78.18,54,rare,High Amount,-78.1834,-1.8312
853,853,893,Kallari (Ecuatoriana),Diego 48hr/ W.F. blend prototype,248,2008,0.85,Ecuador,2.75,Ecuador,-1.83,-78.18,54,rare,High Amount,-78.1834,-1.8312
854,854,894,Kallari (Ecuatoriana),Diego 60hr/ W.F. blend prototype,248,2008,0.85,Ecuador,3.0,Ecuador,-1.83,-78.18,54,rare,High Amount,-78.1834,-1.8312
855,855,895,Kallari (Ecuatoriana),Cacao Nacional W.F.,263,2008,0.75,Ecuador,2.5,Ecuador,-1.83,-78.18,54,rare,Average Amount,-78.1834,-1.8312
856,856,896,Kallari (Ecuatoriana),Cacao Nacional W.F.,269,2008,0.85,Ecuador,3.0,Ecuador,-1.83,-78.18,54,rare,High Amount,-78.1834,-1.8312
857,857,898,Kaoka (Cemoi),Ecuador,423,2009,0.8,France,2.75,Ecuador,46.6,2.21,144,somewhat common,High Amount,-78.1834,-1.8312
858,858,899,Kerchner,"La Red, Project Reserva, Guaconejo",1133,2013,0.7,U.S.A.,3.75,Dominican Republic,37.09,-95.71,738,most common,Average Amount,-70.1627,18.7357
859,859,900,Ki' Xocolatl,Dark,431,2009,0.72,Mexico,2.0,Mexico,23.63,-102.55,4,extra rare,Average Amount,-102.5528,23.6345
860,860,901,Kiskadee,"La Red, Guanconjeco",1251,2014,0.6,U.S.A.,3.0,Dominican Republic,37.09,-95.71,738,most common,Light Amount,-70.1627,18.7357
861,861,902,Kto,San Martin,1422,2014,0.72,U.S.A.,2.5,Peru,37.09,-95.71,738,most common,Average Amount,-75.0152,-9.189967
862,862,903,Kto,Ocumare,1422,2014,0.72,U.S.A.,2.75,Venezuela,37.09,-95.71,738,most common,Average Amount,-66.5897,6.4238
863,863,904,Kto,Belize,1422,2014,0.72,U.S.A.,3.0,Belize,37.09,-95.71,738,most common,Average Amount,-88.4977,17.1899
864,864,905,Kto,Sambirano Valley,1422,2014,0.72,U.S.A.,3.25,Madagascar,37.09,-95.71,738,most common,Average Amount,46.8691,-18.7669
865,865,906,Kto,Belize,1426,2014,0.9,U.S.A.,3.25,Belize,37.09,-95.71,738,most common,High Amount,-88.4977,17.1899
866,866,907,Kto,Elvesia,1426,2014,0.72,U.S.A.,3.25,Dominican Republic,37.09,-95.71,738,most common,Average Amount,-70.1627,18.7357
867,867,908,Kto,ROIG,1426,2014,0.72,U.S.A.,3.25,Dominican Republic,37.09,-95.71,738,most common,Average Amount,-70.1627,18.7357
868,868,909,K'ul,"Kafupbo, Petit Bourg, De Borgnes",1840,2016,0.7,U.S.A.,3.25,Haiti,37.09,-95.71,738,most common,Average Amount,-72.2852,18.9712
869,869,910,K'ul,"Maranon, Fortunato No. 4",1852,2016,0.7,U.S.A.,2.75,Peru,37.09,-95.71,738,most common,Average Amount,-75.0152,-9.189967
870,870,911,K'ul,"Los Rios, Hacienda Limon, Heirloom",1852,2016,0.7,U.S.A.,3.75,Ecuador,37.09,-95.71,738,most common,Average Amount,-78.1834,-1.8312
871,871,912,K'ul,"Bahia, Fazenda Camboa",1852,2016,0.7,U.S.A.,3.75,Brazil,37.09,-95.71,738,most common,Average Amount,-51.9253,-14.235
872,872,913,Kyya,Uganda,1359,2014,0.725,U.S.A.,2.5,Uganda,37.09,-95.71,738,most common,Average Amount,32.2903,1.3733
873,873,914,Kyya,Hispaniola,1359,2014,0.725,U.S.A.,3.0,Dominican Republic,37.09,-95.71,738,most common,Average Amount,-70.1627,18.7357
874,874,915,Kyya,Ecuador,1363,2014,0.725,U.S.A.,2.5,Ecuador,37.09,-95.71,738,most common,Average Amount,-78.1834,-1.8312
875,875,916,Kyya,Madagascar,1363,2014,0.725,U.S.A.,3.0,Madagascar,37.09,-95.71,738,most common,Average Amount,46.8691,-18.7669
876,876,917,L.A. Burdick (Felchlin),Peru,891,2012,0.74,U.S.A.,3.25,Peru,37.09,-95.71,738,most common,Average Amount,-75.0152,-9.189967
877,877,918,L.A. Burdick (Felchlin),Brazil,891,2012,0.7,U.S.A.,4.0,Brazil,37.09,-95.71,738,most common,Average Amount,-51.9253,-14.235
878,878,919,L.A. Burdick (Felchlin),Chuao,927,2012,0.68,U.S.A.,3.75,Venezuela,37.09,-95.71,738,most common,Average Amount,-66.5897,6.4238
879,879,920,L.A. Burdick (Felchlin),Quito,682,2011,0.74,U.S.A.,3.75,Ecuador,37.09,-95.71,738,most common,Average Amount,-78.1834,-1.8312
880,880,921,L.A. Burdick (Felchlin),Grenada,576,2010,0.75,U.S.A.,3.25,Grenada,37.09,-95.71,738,most common,Average Amount,-61.6042,12.1165
881,881,922,L.A. Burdick (Felchlin),Dominican Republic,576,2010,0.74,U.S.A.,3.75,Dominican Republic,37.09,-95.71,738,most common,Average Amount,-70.1627,18.7357
882,882,923,L.A. Burdick (Felchlin),Venzuela,597,2010,0.71,U.S.A.,3.0,Venezuela,37.09,-95.71,738,most common,Average Amount,-66.5897,6.4238
883,883,924,L.A. Burdick (Felchlin),Madagascar,431,2009,0.64,U.S.A.,3.5,Madagascar,37.09,-95.71,738,most common,Light Amount,46.8691,-18.7669
884,884,925,L.A. Burdick (Felchlin),Bolivian,451,2009,0.68,U.S.A.,3.0,Bolivia,37.09,-95.71,738,most common,Average Amount,-63.5887,-16.2902
885,885,926,La Chocolaterie Nanairo,"Lumas, 2015 Harvest, Batch 6, brown sugar",1892,2016,0.7,Japan,2.25,Peru,36.2,138.25,17,extra rare,Average Amount,-75.0152,-9.189967
886,886,927,La Chocolaterie Nanairo,"Lumas, 2015 Harvest, Batch 7",1892,2016,0.7,Japan,2.5,Peru,36.2,138.25,17,extra rare,Average Amount,-75.0152,-9.189967
887,887,928,La Chocolaterie Nanairo,"Tumbes, 2013 Harvest, Batch 8",1892,2016,0.7,Japan,3.0,Peru,36.2,138.25,17,extra rare,Average Amount,-75.0152,-9.189967
888,888,929,La Chocolaterie Nanairo,"Belize, 2014 Harvest, Batch 9",1892,2016,0.7,Japan,3.0,Belize,36.2,138.25,17,extra rare,Average Amount,-88.4977,17.1899
889,889,930,La Maison du Chocolat (Valrhona),"Cuana, 2013",1121,2013,0.74,France,2.75,Africa,46.6,2.21,144,somewhat common,Average Amount,17.0,0.0
890,890,931,La Maison du Chocolat (Valrhona),Tobago,1145,2013,0.6,France,3.25,Tobago,46.6,2.21,144,somewhat common,Light Amount,-60.6,11.2
891,891,932,La Maison du Chocolat (Valrhona),"Acarigua, w/ nibs",1189,2013,0.56,France,3.25,Ecuador,46.6,2.21,144,somewhat common,Light Amount,-78.1834,-1.8312
892,892,933,La Maison du Chocolat (Valrhona),Loma Sotavento,891,2012,0.66,France,3.5,Dominican Republic,46.6,2.21,144,somewhat common,Average Amount,-70.1627,18.7357
893,893,934,La Maison du Chocolat (Valrhona),Grenada,741,2011,0.68,France,3.5,Grenada,46.6,2.21,144,somewhat common,Average Amount,-61.6042,12.1165
894,894,935,La Maison du Chocolat (Valrhona),Akosombo,346,2009,0.68,France,3.25,Ghana,46.6,2.21,144,somewhat common,Average Amount,-1.0232,7.9465
895,895,936,La Maison du Chocolat (Valrhona),"Porcelana, Pariguan",346,2009,0.69,France,3.5,Venezuela,46.6,2.21,144,somewhat common,Average Amount,-66.5897,6.4238
896,896,939,La Maison du Chocolat (Valrhona),"Cuana, 2008",230,2008,0.74,France,3.5,Venezuela,46.6,2.21,144,somewhat common,Average Amount,-66.5897,6.4238
897,897,940,La Oroquidea,Peruvian Amazon,721,2011,0.72,Peru,2.5,Peru,-9.19,-75.02,17,extra rare,Average Amount,-75.0152,-9.189967
898,898,941,La Pepa de Oro,Vinces,713,2011,0.6,Ecuador,3.25,Ecuador,-1.83,-78.18,54,rare,Light Amount,-78.1834,-1.8312
899,899,942,Laia aka Chat-Noir,"Madagascar, Batch 59/100",1590,2015,0.75,France,2.75,Madagascar,46.6,2.21,144,somewhat common,Average Amount,46.8691,-18.7669
900,900,943,Laia aka Chat-Noir,"Vietnam, Batch 50/100",1590,2015,0.75,France,2.75,Vietnam,46.6,2.21,144,somewhat common,Average Amount,108.2772,14.0583
901,901,944,Laia aka Chat-Noir,"Cuba, Batch 59/100",1590,2015,0.75,France,3.0,Cuba,46.6,2.21,144,somewhat common,Average Amount,-77.7812,21.5218
902,902,945,Laia aka Chat-Noir,"Peru, Batch 51/100",1590,2015,0.75,France,3.25,Peru,46.6,2.21,144,somewhat common,Average Amount,-75.0152,-9.189967
903,903,946,Laia aka Chat-Noir,"Ivory Coast, Batch 56/100",1594,2015,0.75,France,3.0,Ivory Coast,46.6,2.21,144,somewhat common,Average Amount,-5.5471,7.539989
904,904,947,Laia aka Chat-Noir,"Sao Tome, Batch 151",1638,2015,0.75,France,3.5,Sao Tome,46.6,2.21,144,somewhat common,Average Amount,6.6131,0.1864
905,905,948,Laia aka Chat-Noir,"Bahia, Batch 148",1642,2015,0.75,France,3.25,Brazil,46.6,2.21,144,somewhat common,Average Amount,-51.9253,-14.235
906,906,949,Laia aka Chat-Noir,"Lam Dong, Batch 153",1642,2015,0.75,France,3.75,Vietnam,46.6,2.21,144,somewhat common,Average Amount,108.2772,14.0583
907,907,950,Laia aka Chat-Noir,Cuba,1434,2014,0.7,France,2.75,Cuba,46.6,2.21,144,somewhat common,Average Amount,-77.7812,21.5218
908,908,951,Laia aka Chat-Noir,Trinidad-Tobago,1438,2014,0.68,France,2.75,Trinidad,46.6,2.21,144,somewhat common,Average Amount,-61.2225,10.6918
909,909,952,Lajedo do Ouro,Catongo,927,2012,0.7,Brazil,3.5,Brazil,-14.24,-51.93,17,extra rare,Average Amount,-51.9253,-14.235
910,910,953,Lake Champlain (Callebaut),Tanzania,327,2009,0.75,U.S.A.,2.5,Tanzania,37.09,-95.71,738,most common,Average Amount,34.8888,-6.369028
911,911,954,L'Amourette,Rugoso,1784,2016,0.8,U.S.A.,3.5,Nicaragua,37.09,-95.71,738,most common,High Amount,-85.2072,12.8654
912,912,955,L'Amourette,Carenero Superior,833,2012,0.75,U.S.A.,3.0,Venezuela,37.09,-95.71,738,most common,Average Amount,-66.5897,6.4238
913,913,956,L'Amourette,Rio Caribe,833,2012,0.75,U.S.A.,3.0,Venezuela,37.09,-95.71,738,most common,Average Amount,-66.5897,6.4238
914,914,957,L'Amourette,Blend,853,2012,0.72,U.S.A.,3.0,Peru,37.09,-95.71,738,most common,Average Amount,-75.0152,-9.189967
915,915,958,Letterpress,"La Masica, Batch 7, FHIA",1952,2017,0.7,U.S.A.,3.5,Honduras,37.09,-95.71,738,most common,Average Amount,-86.2419,15.2
916,916,959,Letterpress,"Maya Mtn, Batch 18, Heirloom",1952,2017,0.7,U.S.A.,3.25,Belize,37.09,-95.71,738,most common,Average Amount,-88.4977,17.1899
917,917,960,Letterpress,Liberia,1728,2016,0.7,U.S.A.,3.25,Liberia,37.09,-95.71,738,most common,Average Amount,-9.4295,6.4281
918,918,961,Letterpress,Beniamo,1562,2015,0.7,U.S.A.,3.25,Bolivia,37.09,-95.71,738,most common,Average Amount,-63.5887,-16.2902
919,919,962,Letterpress,"San Juan Estate, Gran Couva",1562,2015,0.7,U.S.A.,3.5,Trinidad,37.09,-95.71,738,most common,Average Amount,-61.2225,10.6918
920,920,963,Letterpress,San Andres,1566,2015,0.7,U.S.A.,3.0,Costa Rica,37.09,-95.71,738,most common,Average Amount,-84.0739,9.7489
921,921,964,Letterpress,"La Red, Guaconejo",1566,2015,0.7,U.S.A.,3.25,Dominican Republic,37.09,-95.71,738,most common,Average Amount,-70.1627,18.7357
922,922,965,Letterpress,Kokoa Kamili,1566,2015,0.7,U.S.A.,3.5,Tanzania,37.09,-95.71,738,most common,Average Amount,34.8888,-6.369028
923,923,966,Letterpress,Maranura,1371,2014,0.7,U.S.A.,3.5,Peru,37.09,-95.71,738,most common,Average Amount,-75.0152,-9.189967
924,924,967,Levy,Sambirano,1231,2014,0.71,Finland,3.5,Madagascar,61.92,25.72,2,extra rare,Average Amount,46.8691,-18.7669
925,925,968,Lilla,Madagascar,1856,2016,0.7,Finland,3.0,Madagascar,61.92,25.72,2,extra rare,Average Amount,46.8691,-18.7669
926,926,969,Lillie Belle,Perfect Illusion,855,2012,0.65,U.S.A.,3.5,Peru,37.09,-95.71,738,most common,Average Amount,-75.0152,-9.189967
927,927,970,Lillie Belle,"Bolivia, Wild Thing",903,2012,0.68,U.S.A.,3.5,Bolivia,37.09,-95.71,738,most common,Average Amount,-63.5887,-16.2902
928,928,971,Lillie Belle,La Selva,903,2012,0.68,U.S.A.,3.75,Peru,37.09,-95.71,738,most common,Average Amount,-75.0152,-9.189967
929,929,972,Lillie Belle,Purple Haze,947,2012,0.75,U.S.A.,2.75,Venezuela,37.09,-95.71,738,most common,Average Amount,-66.5897,6.4238
930,930,973,Lillie Belle,"The Other One, Grand Cru",947,2012,0.74,U.S.A.,3.0,Dominican Republic,37.09,-95.71,738,most common,Average Amount,-70.1627,18.7357
931,931,974,Lillie Belle,Wild Thing,947,2012,0.68,U.S.A.,3.5,Bolivia,37.09,-95.71,738,most common,Average Amount,-63.5887,-16.2902
932,932,976,Loiza,Puerto Rico,1049,2013,0.65,Puerto Rico,2.5,Puerto Rico,18.22,-66.59,4,extra rare,Average Amount,-66.5901,18.2208
933,933,977,Lonohana,"Haleiwa, O'ahu; Lonohana E., Kanahiku",1383,2014,0.7,U.S.A.,3.75,Hawaii,37.09,-95.71,738,most common,Average Amount,-155.5828,19.8968
934,934,978,Lonohana,"Haleiwa E, O'ahu, 2014",1395,2014,0.65,U.S.A.,3.25,Hawaii,37.09,-95.71,738,most common,Average Amount,-155.5828,19.8968
935,935,979,Lonohana,"Haleiwa E, O'ahu, 2014",1395,2014,0.75,U.S.A.,3.75,Hawaii,37.09,-95.71,738,most common,Average Amount,-155.5828,19.8968
936,936,980,Lonohana,"Opaeula Estate, O'ahu, Nene, CG Exclusive",1093,2013,0.71,U.S.A.,3.0,Hawaii,37.09,-95.71,738,most common,Average Amount,-155.5828,19.8968
937,937,981,Lonohana,"Opaeula Estate, O'ahu, Ele'ele",1097,2013,0.72,U.S.A.,3.0,Hawaii,37.09,-95.71,738,most common,Average Amount,-155.5828,19.8968
938,938,982,Lonohana,"Hawaiian Crown, Kona Vanilla",1097,2013,0.7,U.S.A.,3.5,Hawaii,37.09,-95.71,738,most common,Average Amount,-155.5828,19.8968
939,939,983,Love Bar,Nicaragua,1502,2015,0.75,U.S.A.,2.0,Nicaragua,37.09,-95.71,738,most common,Average Amount,-85.2072,12.8654
940,940,984,Luker,Selva,552,2010,0.46,Colombia,2.75,Colombia,4.57,-74.3,23,extra rare,Light Amount,-74.2973,4.5709
941,941,985,Luker,Macondo,552,2010,0.6,Colombia,3.0,Colombia,4.57,-74.3,23,extra rare,Light Amount,-74.2973,4.5709
942,942,986,Luker,Misterio,552,2010,0.58,Colombia,3.0,Colombia,4.57,-74.3,23,extra rare,Light Amount,-74.2973,4.5709
943,943,987,Luker,Santander,552,2010,0.65,Colombia,3.5,Colombia,4.57,-74.3,23,extra rare,Average Amount,-74.2973,4.5709
944,944,988,Machu Picchu Trading Co.,Peru,721,2011,0.7,Peru,1.5,Peru,-9.19,-75.02,17,extra rare,Average Amount,-75.0152,-9.189967
945,945,989,Machu Picchu Trading Co.,Peru,552,2010,0.55,Peru,2.25,Peru,-9.19,-75.02,17,extra rare,Light Amount,-75.0152,-9.189967
946,946,990,Madecasse (Cinagra),Madagascar,284,2008,0.67,Madagascar,3.5,Madagascar,-18.77,46.87,17,extra rare,Average Amount,46.8691,-18.7669
947,947,991,Madecasse (Cinagra),Madagascar,284,2008,0.7,Madagascar,3.75,Madagascar,-18.77,46.87,17,extra rare,Average Amount,46.8691,-18.7669
948,948,992,Madecasse (Cinagra),Madagascar,284,2008,0.63,Madagascar,4.0,Madagascar,-18.77,46.87,17,extra rare,Light Amount,46.8691,-18.7669
949,949,993,Madecasse (Cinagra),Madagascar,288,2008,0.75,Madagascar,3.5,Madagascar,-18.77,46.87,17,extra rare,Average Amount,46.8691,-18.7669
950,950,994,Madre,Guadalcanal,1940,2017,0.73,U.S.A.,3.5,Solomon Islands,37.09,-95.71,738,most common,Average Amount,160.1562,-9.6457
951,951,995,Madre,Puerto Rico,1085,2013,0.7,U.S.A.,2.75,Puerto Rico,37.09,-95.71,738,most common,Average Amount,-66.5901,18.2208
952,952,996,Madre,Brazil,1085,2013,0.7,U.S.A.,3.5,Brazil,37.09,-95.71,738,most common,Average Amount,-51.9253,-14.235
953,953,997,Madre,"Choobua, Kona",1089,2013,0.7,U.S.A.,2.75,Hawaii,37.09,-95.71,738,most common,Average Amount,-155.5828,19.8968
954,954,998,Madre,"Xocunusco, Chiapas, Pichucalco",1089,2013,0.7,U.S.A.,2.75,Mexico,37.09,-95.71,738,most common,Average Amount,-102.5528,23.6345
955,955,999,Madre,"Hamakua Coast, Kokoleka",991,2012,0.7,U.S.A.,3.25,Hawaii,37.09,-95.71,738,most common,Average Amount,-155.5828,19.8968
956,956,1000,Madre,"Criollo, Hawaii",995,2012,0.7,U.S.A.,3.25,Hawaii,37.09,-95.71,738,most common,Average Amount,-155.5828,19.8968
957,957,1001,Madre,Kaua'i,995,2012,0.7,U.S.A.,3.5,Hawaii,37.09,-95.71,738,most common,Average Amount,-155.5828,19.8968
958,958,1002,Madre,Dominican,672,2011,0.7,U.S.A.,2.5,Dominican Republic,37.09,-95.71,738,most common,Average Amount,-70.1627,18.7357
959,959,1003,Madre,Upala,693,2011,0.7,U.S.A.,2.75,Costa Rica,37.09,-95.71,738,most common,Average Amount,-84.0739,9.7489
960,960,1004,Madre,"Chiapas, Triple Cacao",607,2010,0.72,U.S.A.,2.75,Mexico,37.09,-95.71,738,most common,Average Amount,-102.5528,23.6345
961,961,1005,Maglio,Africa,300,2008,0.75,Italy,2.0,Tanzania,41.87,12.57,54,rare,Average Amount,34.8888,-6.369028
962,962,1006,Maglio,Ecuador,308,2008,0.7,Italy,3.0,Ecuador,41.87,12.57,54,rare,Average Amount,-78.1834,-1.8312
963,963,1007,Maglio,Cuba,308,2008,0.7,Italy,3.25,Cuba,41.87,12.57,54,rare,Average Amount,-77.7812,21.5218
964,964,1008,Maglio,Santo Domingo,308,2008,0.7,Italy,3.75,Dominican Republic,41.87,12.57,54,rare,Average Amount,-70.1627,18.7357
965,965,1009,Majani,Ecuador,531,2010,0.7,Italy,2.0,Ecuador,41.87,12.57,54,rare,Average Amount,-78.1834,-1.8312
966,966,1010,Malagasy (Chocolaterie Robert),Sambirano 2006,184,2007,0.75,Madagascar,2.75,Madagascar,-18.77,46.87,17,extra rare,Average Amount,46.8691,-18.7669
967,967,1011,Malagasy (Chocolaterie Robert),Mora Mora 2006,184,2007,0.73,Madagascar,3.5,Madagascar,-18.77,46.87,17,extra rare,Average Amount,46.8691,-18.7669
968,968,1012,Malagos,"Davao, Mt. Talamo foothills",1121,2013,0.65,Philippines,3.5,Philippines,12.88,121.77,1,extra rare,Average Amount,121.774,12.8797
969,969,1013,Malie Kai (Guittard),"O'ahu, N. Shore, Waialua Estate w/ nibs",502,2010,0.55,U.S.A.,3.5,Hawaii,37.09,-95.71,738,most common,Light Amount,-155.5828,19.8968
970,970,1014,Malie Kai (Guittard),"O'ahu, N. Shore, Waialua Estate",311,2009,0.55,U.S.A.,2.75,Hawaii,37.09,-95.71,738,most common,Light Amount,-155.5828,19.8968
971,971,1015,Malmo,Chuao,1856,2016,0.7,Sweden,3.0,Venezuela,60.13,18.64,5,extra rare,Average Amount,-66.5897,6.4238
972,972,1016,Mana,Ecuador,1446,2015,0.74,U.S.A.,2.5,Ecuador,37.09,-95.71,738,most common,Average Amount,-78.1834,-1.8312
973,973,1017,Mana,Peru,1219,2014,0.74,U.S.A.,2.5,Peru,37.09,-95.71,738,most common,Average Amount,-75.0152,-9.189967
974,974,1018,Mana,Venezuela,1219,2014,0.74,U.S.A.,2.75,Venezuela,37.09,-95.71,738,most common,Average Amount,-66.5897,6.4238
975,975,1019,Mana,Conacado,821,2012,0.74,U.S.A.,3.75,Dominican Republic,37.09,-95.71,738,most common,Average Amount,-70.1627,18.7357
976,976,1020,Manifesto Cacao,Colombia,1331,2014,0.7,Colombia,2.75,Colombia,4.57,-74.3,23,extra rare,Average Amount,-74.2973,4.5709
977,977,1021,Manoa,Markham Valley,1522,2015,0.72,U.S.A.,3.5,Papua New Guinea,37.09,-95.71,738,most common,Average Amount,147.3257,-6.314993
978,978,1022,Manoa,Coto Brus,1522,2015,0.72,U.S.A.,3.75,Costa Rica,37.09,-95.71,738,most common,Average Amount,-84.0739,9.7489
979,979,1023,Manoa,"Waiahole, O'ahu",1089,2013,0.72,U.S.A.,3.75,Hawaii,37.09,-95.71,738,most common,Average Amount,-155.5828,19.8968
980,980,1024,Manoa,"Liberia, #174",1003,2012,0.72,U.S.A.,3.25,Liberia,37.09,-95.71,738,most common,Average Amount,-9.4295,6.4281
981,981,1025,Manoa,"Hamakua, Hawaiian Crown, #176",1007,2012,0.72,U.S.A.,2.75,Hawaii,37.09,-95.71,738,most common,Average Amount,-155.5828,19.8968
982,982,1026,Manoa,Piura,1007,2012,0.72,U.S.A.,3.0,Peru,37.09,-95.71,738,most common,Average Amount,-75.0152,-9.189967
983,983,1027,Manoa,"Oahu, Winward, #151, Maunawili district",1007,2012,0.72,U.S.A.,3.25,Hawaii,37.09,-95.71,738,most common,Average Amount,-155.5828,19.8968
984,984,1028,Manufaktura Czekolady,Johe,1844,2016,0.7,Poland,3.75,Nicaragua,51.92,19.15,7,extra rare,Average Amount,-85.2072,12.8654
985,985,1029,Manufaktura Czekolady,Peru,1848,2016,0.7,Poland,3.5,Peru,51.92,19.15,7,extra rare,Average Amount,-75.0152,-9.189967
986,986,1030,Manufaktura Czekolady,Porcelana,1255,2014,0.7,Poland,3.75,Venezuela,51.92,19.15,7,extra rare,Average Amount,-66.5897,6.4238
987,987,1031,Manufaktura Czekolady,Kolumbia,1279,2014,0.85,Poland,3.5,Colombia,51.92,19.15,7,extra rare,High Amount,-74.2973,4.5709
988,988,1032,Manufaktura Czekolady,Grand Cru Dominican Republic,871,2012,0.7,Poland,3.25,Dominican Republic,51.92,19.15,7,extra rare,Average Amount,-70.1627,18.7357
989,989,1033,Manufaktura Czekolady,Grand Cru Ghana,871,2012,0.7,Poland,3.5,Ghana,51.92,19.15,7,extra rare,Average Amount,-1.0232,7.9465
990,990,1034,Manufaktura Czekolady,Grand Cru Ecuador,875,2012,0.7,Poland,3.25,Ecuador,51.92,19.15,7,extra rare,Average Amount,-78.1834,-1.8312
991,991,1035,Map Chocolate,"Ben Tre, Surprise Valley",1896,2016,0.75,U.S.A.,3.25,Vietnam,37.09,-95.71,738,most common,Average Amount,108.2772,14.0583
992,992,1036,Map Chocolate,"ROIG, 2014",1474,2015,0.7,U.S.A.,3.5,Dominican Republic,37.09,-95.71,738,most common,Average Amount,-70.1627,18.7357
993,993,1037,Map Chocolate,"Maranon, 2014",1474,2015,0.62,U.S.A.,3.5,Peru,37.09,-95.71,738,most common,Light Amount,-75.0152,-9.189967
994,994,1038,Map Chocolate,Ecuador,1478,2015,0.7,U.S.A.,3.5,Ecuador,37.09,-95.71,738,most common,Average Amount,-78.1834,-1.8312
995,995,1039,Map Chocolate,"San Juan Estate, Cherry Blossoms at Night",1606,2015,0.7,U.S.A.,2.75,Trinidad,37.09,-95.71,738,most common,Average Amount,-61.2225,10.6918
996,996,1040,Map Chocolate,"A case of the Xerces Blues, triple roast",1606,2015,0.7,U.S.A.,3.5,Nicaragua,37.09,-95.71,738,most common,Average Amount,-85.2072,12.8654
997,997,1041,Map Chocolate,"Tumbes, Dear Mr. Finley, 2014",1606,2015,0.68,U.S.A.,3.5,Peru,37.09,-95.71,738,most common,Average Amount,-75.0152,-9.189967
998,998,1042,Map Chocolate,Colombia,1610,2015,0.75,U.S.A.,2.75,Colombia,37.09,-95.71,738,most common,Average Amount,-74.2973,4.5709
999,999,1043,Map Chocolate,"Kakoa Kamili, Both Man & Bird & Beast",1610,2015,0.72,U.S.A.,3.0,Tanzania,37.09,-95.71,738,most common,Average Amount,34.8888,-6.369028
1000,1000,1044,Map Chocolate,Le Chocolat Chaud,1634,2015,0.78,U.S.A.,3.5,Honduras,37.09,-95.71,738,most common,Average Amount,-86.2419,15.2
1001,1001,1045,Marana,Piura,1872,2016,0.7,Peru,3.0,Peru,-9.19,-75.02,17,extra rare,Average Amount,-75.0152,-9.189967
1002,1002,1046,Marana,Cusco,1884,2016,0.7,Peru,2.75,Peru,-9.19,-75.02,17,extra rare,Average Amount,-75.0152,-9.189967
1003,1003,1047,Marana,San Martin,1884,2016,0.7,Peru,3.0,Peru,-9.19,-75.02,17,extra rare,Average Amount,-75.0152,-9.189967
1004,1004,1049,Marou,"Tan Phu Dong Island, Heart of Darkness",1650,2015,0.85,Vietnam,3.25,Vietnam,14.06,108.28,11,extra rare,High Amount,108.2772,14.0583
1005,1005,1050,Marou,Ben Tre,1650,2015,0.68,Vietnam,3.5,Vietnam,14.06,108.28,11,extra rare,Average Amount,108.2772,14.0583
1006,1006,1051,Marou,"Dak Lak, Batch 2451",1650,2015,0.7,Vietnam,3.75,Vietnam,14.06,108.28,11,extra rare,Average Amount,108.2772,14.0583
1007,1007,1052,Marou,"Tan Phu Dong, Treasure Island",1149,2013,0.75,Vietnam,3.5,Vietnam,14.06,108.28,11,extra rare,Average Amount,108.2772,14.0583
1008,1008,1053,Marou,Ba Ria,845,2012,0.76,Vietnam,3.5,Vietnam,14.06,108.28,11,extra rare,Average Amount,108.2772,14.0583
1009,1009,1054,Marou,Dong Nai,845,2012,0.72,Vietnam,3.5,Vietnam,14.06,108.28,11,extra rare,Average Amount,108.2772,14.0583
1010,1010,1055,Marou,"Tien Giang, Gao Co-op",845,2012,0.7,Vietnam,3.5,Vietnam,14.06,108.28,11,extra rare,Average Amount,108.2772,14.0583
1011,1011,1056,Marou,Ben Tre,849,2012,0.78,Vietnam,3.5,Vietnam,14.06,108.28,11,extra rare,Average Amount,108.2772,14.0583
1012,1012,1057,Marou,Tien Giang,895,2012,0.8,Vietnam,3.0,Vietnam,14.06,108.28,11,extra rare,High Amount,108.2772,14.0583
1013,1013,1058,Marou,Lam Dong,955,2012,0.74,Vietnam,3.5,Vietnam,14.06,108.28,11,extra rare,Average Amount,108.2772,14.0583
1014,1014,1059,Mars,"Matina 1-6, prototype",537,2010,0.65,U.S.A.,3.0,Costa Rica,37.09,-95.71,738,most common,Average Amount,-84.0739,9.7489
